AreaCode,Size_sqft,Bedrooms,Bathrooms,Furnishing,View,Developer,ParkingSpaces,AnnualRent,PropertyValuation,PropertyType,PropertyAge,AmenityCount,PricePerSqFt,RentToValueRatio,BedBathRatio,RentalYield,PricePerBedroom,PricePerBathroom,RentPerBedroom,RentPerBathroom,AgeBucket,AreaName,Count_Area,AvgAge_Area,MedianAge_Area,AvgVal_Area,MedianVal_Area,AvgRent_Area,MedianRent_Area,AvgPricePerSqFt_Area,AvgRentToValue_Area
3,722,2,1,2,0,0,2,35893,587163,0,15,3,813.2451523545707,0.06112953302575264,2.0,6.1129533025752645,293581.5,587163.0,17946.5,35893.0,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
4,750,1,1,1,2,2,1,29847,576671,0,13,5,768.8946666666667,0.05175741453965953,1.0,5.175741453965952,576671.0,576671.0,29847.0,29847.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
6,3779,5,4,2,3,2,2,343919,5609842,2,11,3,1484.4779042074622,0.061306361213025254,1.25,6.130636121302525,1121968.4,1402460.5,68783.8,85979.75,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,858,1,2,1,3,5,1,46846,926869,0,25,5,1080.2668997668998,0.0505422017566668,0.5,5.05422017566668,926869.0,463434.5,46846.0,23423.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,2378,3,4,0,0,0,1,211994,3786800,1,5,4,1592.430613961312,0.05598235977606422,0.75,5.598235977606422,1262266.6666666667,946700.0,70664.66666666667,52998.5,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
7,888,3,2,0,4,5,3,66527,1180916,0,12,4,1329.8603603603603,0.056335082258179243,1.5,5.633508225817924,393638.6666666667,590458.0,22175.666666666668,33263.5,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
1,1771,1,2,0,0,5,3,89789,1393769,0,23,6,786.9954827780915,0.06442172268144865,0.5,6.442172268144865,1393769.0,696884.5,89789.0,44894.5,1,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
7,1720,3,2,2,2,4,1,89071,1827292,0,4,3,1062.379069767442,0.04874480925872822,1.5,4.874480925872822,609097.3333333334,913646.0,29690.333333333332,44535.5,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,1795,2,2,2,4,5,2,90233,1346121,0,21,5,749.9281337047354,0.06703186414891381,1.0,6.7031864148913805,673060.5,673060.5,45116.5,45116.5,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
5,1546,2,1,1,0,3,2,87580,1554119,0,13,5,1005.251617076326,0.056353471001898824,2.0,5.6353471001898825,777059.5,1554119.0,43790.0,87580.0,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
2,785,3,3,0,2,2,1,42585,639929,0,5,5,815.1961783439491,0.06654644499624177,1.0,6.654644499624177,213309.66666666666,213309.66666666666,14195.0,14195.0,2,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
7,2078,2,1,2,3,5,1,119092,2048473,1,14,6,985.7906641000963,0.058136963484507725,2.0,5.813696348450772,1024236.5,2048473.0,59546.0,119092.0,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,2284,4,5,1,0,2,2,170617,4023809,1,7,5,1761.7377408056043,0.042401863507934894,0.8,4.240186350793489,1005952.25,804761.8,42654.25,34123.4,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,560,3,4,2,2,3,3,37008,749548,0,5,3,1338.4785714285715,0.04937375591689925,0.75,4.937375591689925,249849.33333333334,187387.0,12336.0,9252.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
5,2895,2,2,1,0,1,1,250727,4328173,1,20,6,1495.0511226252158,0.057929061523187726,1.0,5.792906152318773,2164086.5,2164086.5,125363.5,125363.5,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
4,4808,5,4,1,3,2,3,267767,4215953,2,21,6,876.8621048252912,0.0635128048154237,1.25,6.3512804815423705,843190.6,1053988.25,53553.4,66941.75,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,975,2,2,2,1,3,2,62792,1312615,0,11,3,1346.2717948717948,0.04783733234802284,1.0,4.783733234802284,656307.5,656307.5,31396.0,31396.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
1,1480,1,1,1,3,5,3,92071,1557179,0,18,3,1052.1479729729729,0.059126792745085824,1.0,5.912679274508583,1557179.0,1557179.0,92071.0,92071.0,0,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
1,1106,1,2,1,0,5,3,59352,980943,0,2,5,886.9285714285714,0.06050504463562103,0.5,6.050504463562103,980943.0,490471.5,59352.0,29676.0,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
7,697,3,3,2,0,0,1,30329,542190,0,4,3,777.8909612625538,0.0559379553293126,1.0,5.59379553293126,180730.0,180730.0,10109.666666666666,10109.666666666666,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
0,2684,4,5,2,4,5,3,257903,4157760,1,11,5,1549.090909090909,0.062029313861309936,0.8,6.202931386130993,1039440.0,831552.0,64475.75,51580.6,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
1,1787,3,2,0,3,2,1,112761,2230890,0,9,5,1248.399552322328,0.05054529806489787,1.5,5.054529806489787,743630.0,1115445.0,37587.0,56380.5,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
4,469,1,2,2,2,3,1,28517,649636,0,22,3,1385.1513859275053,0.04389688995068007,0.5,4.389688995068007,649636.0,324818.0,28517.0,14258.5,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
2,3224,2,2,1,0,1,1,145427,3473174,1,20,5,1077.2872208436725,0.04187149851979774,1.0,4.187149851979774,1736587.0,1736587.0,72713.5,72713.5,0,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
7,523,2,2,2,3,4,2,23132,411467,0,5,4,786.7437858508604,0.056218360160110045,1.0,5.621836016011004,205733.5,205733.5,11566.0,11566.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,1717,1,1,2,0,5,2,83271,1406366,0,25,5,819.0832847990681,0.05921004916216689,1.0,5.921004916216689,1406366.0,1406366.0,83271.0,83271.0,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
5,3591,4,5,1,3,5,1,192973,4812402,2,2,5,1340.1286549707602,0.040099102277823005,0.8,4.0099102277823,1203100.5,962480.4,48243.25,38594.6,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
6,1496,2,2,1,4,1,2,95318,1957310,0,23,5,1308.3622994652405,0.048698468816896656,1.0,4.869846881689666,978655.0,978655.0,47659.0,47659.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
1,480,2,3,2,0,5,3,23033,504185,0,23,4,1050.3854166666667,0.04568362803336077,0.6666666666666666,4.568362803336077,252092.5,168061.66666666666,11516.5,7677.666666666667,1,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
5,1874,3,2,2,3,2,2,88821,1395836,0,24,6,744.8431163287087,0.063632833656676,1.5,6.3632833656676,465278.6666666667,697918.0,29607.0,44410.5,1,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
5,833,3,4,0,1,5,1,60591,897120,0,5,6,1076.9747899159663,0.06753945960406635,0.75,6.753945960406635,299040.0,224280.0,20197.0,15147.75,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
5,1728,1,1,1,4,4,1,101069,2340126,0,7,4,1354.2395833333333,0.043189554750470704,1.0,4.318955475047071,2340126.0,2340126.0,101069.0,101069.0,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
6,1660,1,1,2,3,1,3,85013,1926884,0,22,4,1160.7734939759036,0.04411941767122463,1.0,4.411941767122463,1926884.0,1926884.0,85013.0,85013.0,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
1,4929,4,4,1,1,3,3,225027,4756515,2,14,3,965.0060864272672,0.04730921693719036,1.0,4.730921693719036,1189128.75,1189128.75,56256.75,56256.75,0,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
5,1694,3,3,0,1,2,3,96559,1990423,0,3,4,1174.9840613931524,0.048511798748306266,1.0,4.851179874830627,663474.3333333334,663474.3333333334,32186.333333333332,32186.333333333332,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
6,3344,4,5,2,2,0,3,297796,4346824,2,20,5,1299.8875598086124,0.06850886992434016,0.8,6.850886992434016,1086706.0,869364.8,74449.0,59559.2,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,409,3,2,2,4,4,3,24244,502031,0,11,4,1227.4596577017114,0.04829183855180258,1.5,4.829183855180258,167343.66666666666,251015.5,8081.333333333333,12122.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
1,705,3,3,1,1,5,2,56122,841386,0,17,6,1193.4553191489363,0.0667018467148253,1.0,6.670184671482531,280462.0,280462.0,18707.333333333332,18707.333333333332,0,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
6,1916,1,2,0,2,4,2,111988,2249700,0,2,4,1174.1649269311065,0.04977908165533182,0.5,4.977908165533182,2249700.0,1124850.0,111988.0,55994.0,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
1,3834,4,3,0,3,4,2,221074,5310443,2,23,5,1385.0920709441837,0.04163004856656968,1.3333333333333333,4.163004856656968,1327610.75,1770147.6666666667,55268.5,73691.33333333333,1,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
7,1648,2,1,1,1,1,1,86345,2066210,0,21,6,1253.768203883495,0.04178907274671984,2.0,4.178907274671984,1033105.0,2066210.0,43172.5,86345.0,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
2,1353,2,2,0,4,4,3,79760,1872556,0,7,4,1384.0029563932003,0.04259418676931424,1.0,4.259418676931424,936278.0,936278.0,39880.0,39880.0,2,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
6,2243,4,4,1,3,0,3,264044,3916844,1,18,6,1746.2523406152475,0.06741243715603686,1.0,6.7412437156036855,979211.0,979211.0,66011.0,66011.0,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
5,490,1,1,2,2,5,1,23507,375571,0,10,3,766.4714285714285,0.06259002958162371,1.0,6.259002958162371,375571.0,375571.0,23507.0,23507.0,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
7,2071,3,3,1,1,3,3,130524,3204430,1,11,4,1547.2863351038145,0.0407323611375502,1.0,4.07323611375502,1068143.3333333333,1068143.3333333333,43508.0,43508.0,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,683,3,3,0,2,5,2,37562,768194,0,3,4,1124.7349926793559,0.048896502706347614,1.0,4.889650270634761,256064.66666666666,256064.66666666666,12520.666666666666,12520.666666666666,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,5008,4,5,2,0,2,2,341912,5837279,2,22,3,1165.590854632588,0.05857386635108584,0.8,5.857386635108584,1459319.75,1167455.8,85478.0,68382.4,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
0,1727,3,4,1,1,0,3,127485,1869986,0,22,3,1082.7944412275622,0.06817430718732653,0.75,6.817430718732654,623328.6666666666,467496.5,42495.0,31871.25,1,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
1,5616,4,4,1,0,5,3,325453,7450649,2,10,5,1326.6825142450143,0.043681161198172135,1.0,4.368116119817214,1862662.25,1862662.25,81363.25,81363.25,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
4,1153,3,4,0,3,4,1,43835,907978,0,16,3,787.4917606244579,0.04827760143968246,0.75,4.827760143968246,302659.3333333333,226994.5,14611.666666666666,10958.75,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
2,818,3,4,2,1,5,2,51214,863062,0,14,3,1055.0880195599022,0.05933988519944106,0.75,5.933988519944107,287687.3333333333,215765.5,17071.333333333332,12803.5,0,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
4,445,1,2,1,4,3,3,32613,611219,0,3,5,1373.5258426966293,0.053357307282659736,0.5,5.335730728265974,611219.0,305609.5,32613.0,16306.5,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1027,1,1,0,0,1,1,55006,1227166,0,11,4,1194.9036027263876,0.04482360169691794,1.0,4.482360169691794,1227166.0,1227166.0,55006.0,55006.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,759,3,4,1,4,4,2,34882,755764,0,11,4,995.7364953886693,0.046154619696095606,0.75,4.6154619696095605,251921.33333333334,188941.0,11627.333333333334,8720.5,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
5,3908,4,4,1,3,4,2,258192,3736256,2,11,6,956.0532241555783,0.06910447249867246,1.0,6.9104472498672465,934064.0,934064.0,64548.0,64548.0,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
0,3710,6,6,2,3,2,3,246806,5012061,2,21,4,1350.9598382749325,0.049242417440649666,1.0,4.924241744064966,835343.5,835343.5,41134.333333333336,41134.333333333336,1,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
7,3402,6,6,2,1,0,1,338979,5379525,2,9,3,1581.2830687830688,0.06301281246950242,1.0,6.301281246950243,896587.5,896587.5,56496.5,56496.5,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
1,1502,2,3,1,0,0,3,146948,2184992,0,6,3,1454.7217043941412,0.06725333548131984,0.6666666666666666,6.725333548131984,1092496.0,728330.6666666666,73474.0,48982.666666666664,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
0,1866,2,2,1,4,2,3,163800,2631515,0,19,6,1410.243837084673,0.062245512565955355,1.0,6.224551256595536,1315757.5,1315757.5,81900.0,81900.0,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
7,2391,2,3,0,1,1,3,179347,4271852,1,10,6,1786.6382266833962,0.041983430137560944,0.6666666666666666,4.198343013756094,2135926.0,1423950.6666666667,89673.5,59782.333333333336,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,1238,3,3,0,3,1,2,58854,908427,0,8,6,733.7859450726979,0.06478671373704216,1.0,6.478671373704216,302809.0,302809.0,19618.0,19618.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
4,1915,2,1,1,3,2,3,142214,2708095,0,5,3,1414.1488250652742,0.05251440588310233,2.0,5.251440588310233,1354047.5,2708095.0,71107.0,142214.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
6,3120,2,1,2,0,0,3,184100,3856533,1,10,3,1236.0682692307691,0.04773717740779088,2.0,4.773717740779088,1928266.5,3856533.0,92050.0,184100.0,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,3475,2,2,0,1,1,3,145960,3250853,1,11,3,935.4972661870504,0.04489898497409757,1.0,4.489898497409757,1625426.5,1625426.5,72980.0,72980.0,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,1703,2,1,0,4,4,2,154281,2380716,0,8,5,1397.9541984732825,0.06480445378617189,2.0,6.480445378617189,1190358.0,2380716.0,77140.5,154281.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1829,3,3,0,2,4,2,99607,1826094,0,9,3,998.4111536358666,0.05454648008262444,1.0,5.454648008262445,608698.0,608698.0,33202.333333333336,33202.333333333336,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
0,2133,2,1,2,4,3,3,197021,3226263,1,9,4,1512.5471167369901,0.06106786706477432,2.0,6.106786706477433,1613131.5,3226263.0,98510.5,197021.0,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
3,556,1,1,2,0,4,3,42974,621884,0,11,3,1118.4964028776978,0.06910291951553665,1.0,6.910291951553665,621884.0,621884.0,42974.0,42974.0,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
2,2617,3,2,0,1,2,3,177327,4090432,2,12,4,1563.0233091325945,0.0433516557664325,1.5,4.3351655766432495,1363477.3333333333,2045216.0,59109.0,88663.5,0,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
5,5602,6,5,2,4,2,1,395274,9571181,2,10,4,1708.5292752588362,0.041298351791696344,1.2,4.129835179169635,1595196.8333333333,1914236.2,65879.0,79054.8,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
4,5590,3,2,0,2,4,2,493040,9775745,2,2,4,1748.7915921288015,0.050435030782820134,1.5,5.043503078282013,3258581.6666666665,4887872.5,164346.66666666666,246520.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
2,3399,4,5,0,4,4,1,270771,5996732,1,3,4,1764.2636069432185,0.045153093384863625,0.8,4.515309338486363,1499183.0,1199346.4,67692.75,54154.2,2,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
5,2002,2,3,1,3,5,3,89250,2057163,1,19,6,1027.553946053946,0.04338499185528808,0.6666666666666666,4.338499185528808,1028581.5,685721.0,44625.0,29750.0,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
